 
 
 					 


S/No,Package ID,DRN No.,Supplier ID,Supplier Name,Supplier Email ID,Supplier Address,Supplier Contact Person,Product Name,Product Manufacturer,Product Model,Product Details,Clinic ID,Clinic Name,Clinic Address,Clinic Type,Batch,Supplier Zone,PO No.,PO Date,BE No,BE Type,State,District,Delivery date and time,T&C Date and Time,Serial No.,Actual T&C Date,Delivery Status,
"207","01 15","QMS 01/15/07/028318","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","JHR080","Klinik Kesihatan Batu Anam","Batu Anam 85100  Segamat","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","JHPSCP057","PBE","JOHOR","SEGAMAT","2018-04-05 2:00PM","2018-04-05 2:00PM","D447660894","30-05-2018","Products Installed",
"208","01 15","QMS 01/15/07/028319","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","JHR081","Klinik Kesihatan Bekok","Jalan Gunung  Bekok 86500  Segamat","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","JHPSCP058","PBE","JOHOR","SEGAMAT","2018-04-03 2:00PM","2018-04-03 2:00PM","D447660893","30-05-2018","Products Installed",
"209","01 15","QMS 01/15/07/028320","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","JHR084","Klinik Kesihatan Jementah","Jalan Muar  Jementah 85200  Segamat","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","JHPSCP061","PBE","JOHOR","SEGAMAT","2018-04-09 9:00AM","2018-04-09 9:00AM","D442660891","30-05-2018","Products Installed",
"210","01 15","QMS 01/15/07/028321","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","JHR085","Klinik Kesihatan Pemanis","Pemanis  85009 Segamat","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","JHPSCP062","PBE","JOHOR","SEGAMAT","2018-04-05 9:00AM","2018-04-05 9:00AM","D447660888","30-05-2018","Products Installed",
"211","01 15","QMS 01/15/07/028322","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","JHR088","Klinik Kesihatan Pekan Air Panas","Pekan Air Panas  85300 Segamat","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","JHPSCP065","PBE","JOHOR","SEGAMAT","2018-04-04 11:00AM","2018-04-04 11:00AM","D447660878","30-05-2018","Products Installed",
"212","01 15","QMS 01/15/07/028323","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","JHR075","Klinik Kesihatan Pontian","Jln  Alsagoff 82000 Pontian","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","JHPSCP080","PBE","JOHOR","PONTIAN","2018-04-02 10:00AM","2018-04-02 10:00AM","D447660887","17-05-2018","Products Installed",
"213","01 15","QMS 01/15/07/028324","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","MLK027","Klinik Kesihatan Ibu dan Anak Alor Gajah","Jalan Hospital 78000 Alor Gajah","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","MLPSCP025","PBE","MELAKA","ALOR GAJAH","2018-04-18 9:00AM","2018-04-18 9:00AM","D447660896","08-05-2018","Products Installed",
"214","01 15","QMS 01/15/07/028325","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","MLK051","Klinik Kesihatan  Tebong","Km 19 Tebong 78000 Alor Gajah","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","MLPSCP026","PBE","MELAKA","ALOR GAJAH","2018-04-19 2:00PM","2018-04-19 2:00PM","0447660889","08-05-2018","Products Installed",
"215","01 15","QMS 01/15/07/028326","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","MLK069","Klinik Kesihatan Nyalas","Simpang Bekoh 77100  Jasin Melaka","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","MLPSCP028","PBE","MELAKA","JASIN","2018-05-10 4:00PM","2018-05-10 4:00PM","D447661041","21-05-2018","Products Installed",
"216","01 15","QMS 01/15/07/028327","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","MLK017","Klinik Kesihatan Ayer Keroh","Jalan Ayer Keroh Lama 75450 Melaka","KK","Batch 7","SOUTHERN","PO106692","2016-09-01","MLPSCP030","PBE","MELAKA","MELAKA TENGAH","2018-04-20 11:00AM","2018-04-20 11:00AM","D447660376","14-05-2018","Products Installed",
"217","01 15","QMS 01/15/07/028328","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH038","Klinik Kesihatan Nangka Lotong","D A PKK Kudat  Bg Berkunci 6 89507  Kudat Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP024","PBE","SABAH","KUDAT","2018-05-02 10:00AM","2018-05-02 10:00AM","d447660991","04-07-2018","Products Installed",
"218","01 15","QMS 01/15/07/028329","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH041","Klinik Kesihatan Bongkol","D A PKK Kudat  Bg Berkunci 6 89507  Kudat Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP029","PBE","SABAH","PITAS","2018-04-30 10:00AM","2018-04-30 10:00AM","d447660992","25-05-2018","Products Installed",
"219","01 15","QMS 01/15/07/028330","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH044","Klinik Kesihatan Telaga","Pejabat Kesihatan Pitas  D A PKK Kudat  Bg Berkunci No  6 89509 Kudat Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP032","PBE","SABAH","PITAS","2018-04-30 2:00PM","2018-04-30 2:00PM","d447660982","05-06-2018","Products Installed",
"220","01 15","QMS 01/15/07/028331","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH045","Klinik Kesihatan Lahad Datu","D A PKK Lahad Datu Peti Surat 61167  91120 Lahad Datu  Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP033","PBE","SABAH","LAHAD DATU","2018-05-22 9:00AM","2018-05-22 9:00AM","D447660996","23-05-2018","Products Installed",
"221","01 15","QMS 01/15/07/028332","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH046","Klinik Kesihatan Felda Sahabat","D A PKK Lahad Datu Peti Surat 61167  91120 Lahad Datu  Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP035","PBE","SABAH","LAHAD DATU","2018-05-23 11:00AM","2018-05-23 11:00AM","D477660999","23-05-2018","Products Installed",
"222","01 15","QMS 01/15/07/028333","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH047","Klinik Kesihatan Pulau Tambisan","D A PKK Lahad Datu Peti Surat 61167  91120 Lahad Datu  Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP036","PBE","SABAH","LAHAD DATU","2018-05-24 9:00AM","2018-05-24 9:00AM","D447661030","23-05-2018","Products Installed",
"223","01 15","QMS 01/15/07/028334","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH048","Klinik Kesihatan Silabukan","D A PKK Lahad Datu Peti Surat 61167  91120 Lahad Datu  Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP037","PBE","SABAH","LAHAD DATU","2018-05-24 2:00PM","2018-05-24 2:00PM","D447660976","23-05-2018","Products Installed",
"224","01 15","QMS 01/15/07/028335","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH049","Klinik Kesihatan Tungku","D A PKK Lahad Datu Peti Surat 61167  91120 Lahad Datu  Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP038","PBE","SABAH","LAHAD DATU","2018-05-22 2:00PM","2018-05-22 2:00PM","D447660972","23-05-2018","Products Installed",
"225","01 15","QMS 01/15/07/028336","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH052","Klinik Kesihatan Bukit Garam","Pejabat Kesihatan Kinabatangan   Wdt 40  90500Sandakan Sabah Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP040","PBE","SABAH","KINABATANGAN","2018-05-09 10:30AM","2018-05-09 10:30AM","D447660997","23-05-2018","Products Installed",
"226","01 15","QMS 01/15/07/028337","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH053","Klinik Kesihatan Sukau","D A PKK Sandakan  Tingkat 6  Bangunan Persekutuan 90500Sandakan Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP041","PBE","SABAH","KINABATANGAN","2018-05-09 2:00PM","2018-05-09 2:00PM","D447660970","07-06-2018","Products Installed",
"227","01 15","QMS 01/15/07/028338","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH054","Klinik Kesihatan Sandakan","D A PKK Sandakan  Tingkat 6  Bangunan Persekutuan 90500Sandakan Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP042","PBE","SABAH","SANDAKAN","2018-05-07 9:30AM","2018-05-07 9:30AM","D447661038","23-05-2018","Products Installed",
"228","01 15","QMS 01/15/07/028339","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH056","Klinik Kesihatan Sungai Manila","D A PKK Sandakan  Tingkat 6  Bangunan Persekutuan 90500Sandakan Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP044","PBE","SABAH","SANDAKAN","2018-05-08 10:00AM","2018-05-08 10:00AM","D447661033","23-05-2018","Products Installed",
"229","01 15","QMS 01/15/07/028340","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH057","Klinik Kesihatan Ulu Dusun","D A PKK Sandakan  Tingkat 6  Bangunan Persekutuan 90500Sandakan Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP045","PBE","SABAH","SANDAKAN","2018-05-07 4:00PM","2018-05-07 4:00PM","D447661093","23-05-2018","Products Installed",
"230","01 15","QMS 01/15/07/028341","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH061","Klinik Kesihatan Semporna","D A PKK Semporna  Peti Surat No 395  91308Semporna Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP046","PBE","SABAH","SEMPORNA","2018-05-21 9:00AM","2018-05-21 9:00AM","D447661089","07-06-2018","Products Installed",
"231","01 15","QMS 01/15/07/028342","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH062","Klinik Kesihatan Pulau Bum-Bum","D A Pejabat Kesihatan Kawasan Semporna  Peti Surat 395 91308 Semporna Sabah ","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP047","PBE","SABAH","SEMPORNA","2018-05-21 2:00PM","2018-05-21 2:00PM","D447661045","07-06-2018","Products Installed",
"232","01 15","QMS 01/15/07/028343","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH063","Klinik Kesihatan Merotai Besar","D A PKK Tawau  Tingkat 7  Bangunan Persekutuan  Peti Surat990 91008 Tawau Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP048","PBE","SABAH","TAWAU","2018-05-17 9:00AM","2018-05-17 9:00AM","D447661088","12-06-2018","Products Installed",
"233","01 15","QMS 01/15/07/028344","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH064","Klinik Kesihatan Felda Umas-Umas","Tingkat 7  Bangunan Persekutuan  Peti Surat 990  91008Tawau Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP049","PBE","SABAH","TAWAU","2018-05-16 9:00AM","2018-05-16 9:00AM","D447661036","12-06-2018","Products Installed",
"234","01 15","QMS 01/15/07/028345","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH065","Klinik Kesihatan Sungai Tamang","D A Pejabat Kesihatan Kawasan Tawau  Tingkat 7  WismaPersekutuan  Peti Surat 990","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP050","PBE","SABAH","TAWAU","2018-05-17 2:00PM","2018-05-17 2:00PM","D447661091","12-06-2018","Products Installed",
"235","01 15","QMS 01/15/07/028346","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH066","Klinik Kesihatan Apas Balung","D Apejabat Kesihatan Tawau  Tingkat 7  BangunanPersekutuan  Peti Surat 990   910","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP051","PBE","SABAH","TAWAU","2018-05-16 2:00PM","2018-05-16 2:00PM","D447661092","12-06-2018","Products Installed",
"236","01 15","QMS 01/15/07/028347","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH091","Klinik Kesihatan Ibu dan Anak Kota Kinabatangan","D A Pejabat Kesihatan Kawasan Sandakan  Tkt 6  BangunanPersekutuan  Beg Berkunci","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP062","PBE","SABAH","KINABATANGAN","2018-05-09 9:00AM","2018-05-09 9:00AM","D447660974","23-05-2018","Products Installed",
"237","01 15","QMS 01/15/07/028348","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH092","Klinik Kesihatan Ibu dan Anak Sandakan","D A Pejabat Kesihatan Kawasan Sandakan  Tkt 6  BangunanPersekutuan  Beg Berkunci","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP063","PBE","SABAH","SANDAKAN","2018-05-07 2:00PM","2018-05-07 2:00PM","D447661046","23-05-2018","Products Installed",
"238","01 15","QMS 01/15/07/028349","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH093","Klinik Kesihatan Ibu dan Anak Kunak 1","D A Pejabat Kesihatan Kawasan Tawau  Peti Surat 6  91207  Kunak","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP064","PBE","SABAH","KUNAK","2018-05-18 9:00AM","2018-05-18 9:00AM","D447660980","07-06-2018","Products Installed",
"239","01 15","QMS 01/15/07/028350","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH094","Klinik Kesihatan Ibu dan Anak Kunak 2","D A Pejabat Kesihatan Kawasan Tawau  Tingkat 7  Wisma Persekutuan  Peti Surat 99","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP065","PBE","SABAH","KUNAK","2018-05-18 2:00PM","2018-05-18 2:00PM","D447660989","07-06-2018","Products Installed",
"240","01 15","QMS 01/15/07/028351","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH095","Klinik Kesihatan Ibu dan Anak Kinabutan (Tawau Ii)","D A Pejabat Kesihatan Kawasan Tawau  Tingkat 7  WismaPersekutuan  Peti Surat 990","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP066","PBE","SABAH","TAWAU","2018-05-15 9:00AM","2018-05-15 9:00AM","D447661047","12-06-2018","Products Installed",
"241","01 15","QMS 01/15/07/028352","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH096","Klinik Kesihatan Ibu dan Anak Tawau","D A Pejabat Kesihatan Kawasan Tawau  Tingkat 7  WismaPersekutuan  Peti Surat 990","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP067","PBE","SABAH","TAWAU","2018-05-14 2:00PM","2018-05-14 2:00PM","D447661085","12-06-2018","Products Installed",
"242","01 15","QMS 01/15/07/028353","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH132","Klinik Kesihatan Batu Puteh, Kinabatangan","D A PKK Kinabatangan  W D T 40  90200 Kinabatangan Sabah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP070","PBE","SABAH","KINABATANGAN","2018-05-08 2:00PM","2018-05-08 2:00PM","D447661086","07-06-2018","Products Installed",
"243","01 15","QMS 01/15/07/028354","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SBH530","Klinik Kesihatan Ibu dan Anak Fajar","Jalan Kuhara  Tawau  Sabah 91000  Malaysia","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SBPSCP072","PBE","SABAH","TAWAU","2018-05-15 2:00PM","2018-05-15 2:00PM","D447661035","12-06-2018","Products Installed",
"244","01 15","QMS 01/15/07/028355","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK001","Klinik Kesihatan Beladin","Klinik Kesihatan Beladin  Pusa  Saribas   94950 Betong","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP004","PBE","SARAWAK","BETONG","2018-05-28 8:00AM","2018-05-28 8:00AM","D447660987","04-07-2018","Products Installed",
"245","01 15","QMS 01/15/07/028359","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK007","Klinik Kesihatan Semarang","Klinik Kesihatan Semarang  Pusa Saribas 94950 Betong","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP008","PBE","SARAWAK","BETONG","2018-05-28 8:00AM","2018-05-28 8:00AM","D447660971","04-07-2018","Products Installed",
"246","01 15","QMS 01/15/07/028360","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK008","Klinik Kesihatan Spaoh","Klinik Kesihatan Spaoh  Spaoh Saribas 95600 Betong","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP009","PBE","SARAWAK","BETONG","2018-05-28 8:00AM","2018-05-28 8:00AM","D447660985","02-07-2018","Products Installed",
